movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho,duracion_horas,exceso_velocidad_real,exceso_velocidad
MOV-01253,B-015,MSCGENOVA,R-04,MUELLEE,ACEITE,SAO PAULO,2020-03-26,16:41,2020-03-29,13:54,6222.65,15.5,12,EN_REVISION,69.21666666666667,3.5,2.8999999999999986
MOV-01258,B-018,EVERGLORY,R-08,MUELLEC,CONTENEDORES,SANTA FE,2020-04-14,23:27,2020-04-16,04:57,5173.12,17.9,10,PENDIENTE,29.5,7.899999999999999,7.399999999999999
MOV-01266,B-024,COSCOSTAR,R-04,MUELLED,HARINA,SHANGHAI,2024-07-01,06:17,2024-07-02,23:47,8049.93,15.4,12,PENDIENTE,41.5,3.4000000000000004,2.799999999999999
MOV-01267,B-022,ZIMDELTA,R-03,MUELLEB,MAIZ,VALPARAISO,2020-01-05,03:17,2020-01-08,07:43,6748.66,13.1,10,RECHAZADO,76.43333333333334,3.0999999999999996,2.5999999999999996
MOV-01268,B-008,CMAROSARIO,R-07,MUELLEE,SOJA,HAMBURG,2021-10-24,00:00,2021-10-24,22:25,5202.71,12.0,10,PENDIENTE,22.416666666666668,2.0,1.5
MOV-01273,B-039,MAERSKPAMPAS,R-03,MUELLED,CONTENEDORES,MONTEVIDEO,2024-07-09,05:30,2024-07-11,13:24,,15.7,10,PENDIENTE,55.9,5.699999999999999,5.199999999999999
MOV-01274,B-033,MSCGENOVA,R-02,MUELLED,MINERALES,BUENOS AIRES,2024-11-11,00:08,2024-11-13,10:59,3642.69,13.9,12,DESPACHADO,58.85,1.9000000000000004,1.299999999999999
MOV-01275,B-028,CMALITORAL,R-01,MUELLED,CONTENEDORES,HAMBURG,2024-03-18,01:45,2024-03-18,09:48,3300.09,12.8,10,EN_REVISION,8.05,2.8000000000000007,2.3000000000000007
MOV-01276,B-019,CMAROSARIO,R-03,MUELLEC,TRIGO,SAO PAULO,2022-09-03,14:49,2022-09-04,06:52,5418.76,13.2,12,PENDIENTE,16.05,1.1999999999999993,0.5999999999999979
MOV-01284,B-037,EVERGREEN02,R-03,MUELLEC,ACEITE,HAMBURG,2022-08-29,17:48,2022-08-30,00:29,3947.99,12.2,10,RECHAZADO,6.683333333333334,2.1999999999999993,1.6999999999999993
MOV-01285,B-014,COSCOTIGRE,R-04,MUELLEA,CONTENEDORES,MONTEVIDEO,2021-04-01,18:55,2021-04-02,00:00,4067.31,16.0,12,RECHAZADO,5.083333333333333,4.0,3.3999999999999986
MOV-01287,B-038,EVERGLORY,R-08,MUELLEA,MAIZ,ROTTERDAM,2024-08-10,15:00,2024-08-11,10:22,4143.27,16.2,10,DESPACHADO,19.366666666666667,6.199999999999999,5.699999999999999
MOV-01288,B-006,CMAROSARIO,R-02,MUELLEE,HARINA,MONTEVIDEO,2024-03-21,02:30,2024-03-23,00:00,6478.92,13.5,12,EN_REVISION,45.5,1.5,0.8999999999999986
MOV-01291,B-028,COSCOTIGRE,R-04,MUELLED,HARINA,ROTTERDAM,2024-07-31,14:28,2024-08-02,11:11,5041.17,14.1,12,EN_REVISION,44.71666666666667,2.0999999999999996,1.4999999999999982
MOV-01292,B-032,ZIMDELTA,R-05,MUELLEC,GRANOS,SHANGHAI,2023-07-21,00:16,2023-07-23,21:28,5743.41,13.6,12,PENDIENTE,69.2,1.5999999999999996,0.9999999999999982
MOV-01294,B-028,ZIMDELTA,R-06,MUELLEB,ACEITE,HAMBURG,2022-06-17,20:10,2022-06-18,14:50,3634.65,12.5,10,EN_REVISION,18.666666666666668,2.5,2.0
MOV-01305,B-019,HAPAGRIO,R-05,MUELLEC,CONTENEDORES,ROTTERDAM,2024-02-03,01:16,1900-01-01,14:39,4847.31,11.3,10,PENDIENTE,,1.3000000000000007,0.8000000000000007
MOV-01306,B-004,PILOESTE,R-08,MUELLEB,SOJA,HAMBURG,2024-12-22,12:26,2024-12-25,19:36,6352.31,11.0,10,DESPACHADO,79.16666666666667,1.0,0.5
MOV-01307,B-010,EVERGREEN02,R-04,MUELLED,SOJA,MONTEVIDEO,2020-12-18,05:50,2020-12-20,11:55,3843.41,14.0,12,RECHAZADO,54.083333333333336,2.0,1.3999999999999986
MOV-01311,B-035,ONEPLATA,R-01,MUELLEE,HARINA,MONTEVIDEO,1900-01-01,06:13,2022-03-14,19:57,3745.66,13.3,10,DESPACHADO,,3.3000000000000007,2.8000000000000007
MOV-01313,B-022,ZIMDELTA,R-07,MUELLEF,CONTENEDORES,HAMBURG,2022-03-23,03:57,2022-03-24,00:46,5025.36,11.2,10,PENDIENTE,20.816666666666666,1.1999999999999993,0.6999999999999993
MOV-01315,B-027,HAPAGRIO,R-04,MUELLEF,CONTENEDORES,SHANGHAI,2022-04-20,20:11,2022-04-21,17:33,4917.67,12.8,10,DESPACHADO,21.366666666666667,2.8000000000000007,2.3000000000000007
MOV-01318,B-033,MSCALPHA,R-08,MUELLEE,MAIZ,BUENOS AIRES,2024-12-27,10:11,2024-12-28,04:06,5424.68,13.9,10,PENDIENTE,17.916666666666668,3.9000000000000004,3.4000000000000004
MOV-01325,B-017,COSCOSTAR,R-01,MUELLEF,CONTENEDORES,ROTTERDAM,1900-01-01,17:22,2020-04-22,01:35,3935.12,18.7,15,EN_REVISION,,3.6999999999999993,2.9499999999999993
MOV-01328,B-039,EVERGREEN02,R-02,MUELLEF,ACEITE,MONTEVIDEO,2021-10-14,04:04,2021-10-16,21:56,4666.58,16.5,12,PENDIENTE,65.86666666666666,4.5,3.8999999999999986
MOV-01332,B-018,EVERGLORY,R-07,MUELLEB,MINERALES,SANTA FE,2024-04-09,03:09,2024-04-09,13:27,,15.3,10,DESPACHADO,10.3,5.300000000000001,4.800000000000001
MOV-01337,B-004,ONEPLATA,R-01,MUELLEE,TRIGO,HAMBURG,2022-07-08,17:19,2022-07-10,10:21,3831.95,15.0,10,DESPACHADO,41.03333333333333,5.0,4.5
MOV-01340,B-005,MAERSKPAMPAS,R-02,MUELLEA,ACEITE,SHANGHAI,2024-01-27,00:00,2024-01-28,11:58,5887.88,12.4,10,PENDIENTE,35.96666666666667,2.4000000000000004,1.9000000000000004
MOV-01345,B-027,MSCGENOVA,R-05,MUELLEE,MAIZ,VALPARAISO,1900-01-01,02:12,2020-05-06,07:39,4067.68,13.2,12,RECHAZADO,,1.1999999999999993,0.5999999999999979
MOV-01347,B-024,YANGMING,R-07,MUELLEA,CONTENEDORES,VALPARAISO,2022-01-18,20:32,2022-01-19,05:04,4717.47,16.0,12,EN_REVISION,8.533333333333333,4.0,3.3999999999999986
MOV-01349,B-031,COSCOTIGRE,R-08,MUELLED,HARINA,HAMBURG,2021-07-15,04:22,2021-07-15,23:53,4650.64,12.3,10,PENDIENTE,19.516666666666666,2.3000000000000007,1.8000000000000007
MOV-01350,B-025,PILSANTA,R-03,MUELLEC,TRIGO,BUENOS AIRES,2022-12-23,11:26,2022-12-26,22:43,3549.72,13.6,10,RECHAZADO,83.28333333333333,3.5999999999999996,3.0999999999999996
MOV-01352,B-023,MSCALPHA,R-06,MUELLEF,MINERALES,ROTTERDAM,1900-01-01,00:00,2021-07-12,09:28,5552.86,17.5,15,RECHAZADO,,2.5,1.75
MOV-01353,B-004,ZIMNORTE,R-05,MUELLEB,CONTENEDORES,ROTTERDAM,2023-01-11,00:50,2023-01-12,20:48,5261.3,18.8,15,DESPACHADO,43.96666666666667,3.8000000000000007,3.0500000000000007
MOV-01354,B-032,CMALITORAL,R-05,MUELLEB,HARINA,HAMBURG,2023-04-15,03:24,2023-04-16,00:00,4133.17,13.2,10,DESPACHADO,20.6,3.1999999999999993,2.6999999999999993
MOV-01355,B-003,MSCGENOVA,R-02,MUELLEB,TRIGO,VALPARAISO,2021-09-05,07:11,2021-09-07,01:33,6833.61,17.6,12,DESPACHADO,42.36666666666667,5.600000000000001,5.0
MOV-01356,B-016,COSCOSTAR,R-02,MUELLEE,MAIZ,HAMBURG,1900-01-01,03:05,2021-12-16,20:56,4779.89,18.6,15,DESPACHADO,,3.6000000000000014,2.8500000000000014
MOV-01357,B-014,HAPAGSUR,R-06,MUELLEF,HARINA,MONTEVIDEO,2021-05-09,09:40,2021-05-11,19:28,3980.12,14.3,12,EN_REVISION,57.8,2.3000000000000007,1.6999999999999993
MOV-01358,B-040,YANGESTE,R-03,MUELLEC,HARINA,SAO PAULO,2022-08-02,22:31,2022-08-04,20:08,6847.15,17.8,15,,45.61666666666667,2.8000000000000007,2.0500000000000007
MOV-01360,B-024,CMALITORAL,R-02,MUELLEC,CONTENEDORES,SAO PAULO,1900-01-01,06:57,2022-01-27,10:19,4798.75,13.1,10,EN_REVISION,,3.0999999999999996,2.5999999999999996
MOV-01364,B-004,COSCOTIGRE,,MUELLEF,CONTENEDORES,BUENOS AIRES,2024-02-21,16:10,2024-02-24,00:00,4515.73,14.0,10,RECHAZADO,55.833333333333336,4.0,3.5
MOV-01365,B-036,COSCOTIGRE,R-06,MUELLEA,HARINA,VALPARAISO,2024-03-09,04:39,2024-03-10,15:05,5849.2,13.4,12,EN_REVISION,34.43333333333333,1.4000000000000004,0.7999999999999989
MOV-01367,B-004,MSCALPHA,R-05,MUELLEA,MINERALES,BUENOS AIRES,2020-01-29,00:00,2020-01-31,10:43,7081.44,13.3,12,EN_REVISION,58.71666666666667,1.3000000000000007,0.6999999999999993
MOV-01368,B-032,CMAROSARIO,R-02,MUELLEE,MAIZ,MONTEVIDEO,2021-02-24,00:40,2021-02-24,03:36,4267.79,17.7,12,PENDIENTE,2.933333333333333,5.699999999999999,5.099999999999998
MOV-01369,B-038,PILSANTA,R-05,MUELLEF,MINERALES,ROTTERDAM,2021-12-01,12:51,1900-01-01,16:40,6507.48,14.4,10,DESPACHADO,,4.4,3.9000000000000004
MOV-01370,B-024,MSCALPHA,R-06,MUELLEE,SOJA,SHANGHAI,2022-06-11,22:26,2022-06-12,13:18,3005.47,16.1,10,DESPACHADO,14.866666666666667,6.100000000000001,5.600000000000001
MOV-01377,B-037,ZIMDELTA,R-07,MUELLED,HARINA,SAO PAULO,2023-10-20,22:12,2023-10-21,03:37,4074.92,19.5,12,RECHAZADO,5.416666666666667,7.5,6.899999999999999
MOV-01379,B-016,ZIMNORTE,R-07,MUELLED,CONTENEDORES,VALPARAISO,2022-03-07,01:47,2022-03-08,17:36,6367.57,12.9,10,RECHAZADO,39.81666666666667,2.9000000000000004,2.4000000000000004
MOV-01382,B-034,ONEPARANA,R-05,MUELLEE,GRANOS,SHANGHAI,2023-02-02,18:02,2023-02-04,11:31,4931.29,15.7,12,EN_REVISION,41.483333333333334,3.6999999999999993,3.099999999999998
MOV-01386,B-030,HAPAGRIO,R-03,MUELLEF,CONTENEDORES,HAMBURG,2021-10-05,08:06,2021-10-06,00:40,6711.15,13.2,10,EN_REVISION,16.566666666666666,3.1999999999999993,2.6999999999999993
MOV-01389,B-021,HAPAGRIO,,MUELLEC,MINERALES,SAO PAULO,2020-08-11,13:25,2020-08-13,06:36,1975.23,12.0,10,DESPACHADO,41.18333333333333,2.0,1.5
MOV-01396,B-038,ONEPARANA,R-08,MUELLEF,MINERALES,SANTA FE,2020-02-21,19:23,2020-02-22,20:56,7205.0,14.1,12,RECHAZADO,25.55,2.0999999999999996,1.4999999999999982
MOV-01398,B-010,YANGESTE,R-01,MUELLEA,CONTENEDORES,SHANGHAI,2020-12-05,15:59,2020-12-07,19:12,4228.3,16.4,12,DESPACHADO,51.21666666666667,4.399999999999999,3.799999999999997
MOV-01399,B-022,COSCOTIGRE,R-02,MUELLEE,CONTENEDORES,BUENOS AIRES,2020-08-18,00:51,2020-08-18,00:00,,14.9,10,RECHAZADO,,4.9,4.4
MOV-01407,B-010,PILSANTA,R-04,MUELLED,ACEITE,ROTTERDAM,2022-07-04,08:58,1900-01-01,00:00,,11.2,10,RECHAZADO,,1.1999999999999993,0.6999999999999993
MOV-01409,B-014,MAERSKLIMA,R-06,MUELLEE,CONTENEDORES,SAO PAULO,2020-08-29,20:53,2020-08-30,08:58,5505.5,11.9,10,RECHAZADO,12.083333333333334,1.9000000000000004,1.4000000000000004
MOV-01412,B-005,ONEPLATA,R-07,MUELLEA,MINERALES,SHANGHAI,2023-06-04,09:40,2023-06-07,09:12,5301.28,13.6,12,RECHAZADO,71.53333333333333,1.5999999999999996,0.9999999999999982
MOV-01414,B-007,ONEPARANA,R-06,MUELLEC,TRIGO,MONTEVIDEO,2023-06-02,15:15,2023-06-03,09:02,4802.47,12.1,10,PENDIENTE,17.783333333333335,2.0999999999999996,1.5999999999999996
MOV-01419,B-036,COSCOTIGRE,R-01,MUELLEF,CONTENEDORES,SAO PAULO,2023-09-09,16:12,2023-09-12,14:59,4823.81,12.7,12,,70.78333333333333,0.6999999999999993,0.09999999999999787
MOV-01422,B-038,COSCOSTAR,R-01,MUELLEC,TRIGO,VALPARAISO,2023-03-13,15:21,2023-03-15,07:43,6536.74,13.2,12,PENDIENTE,40.36666666666667,1.1999999999999993,0.5999999999999979
MOV-01423,B-040,CMALITORAL,R-05,MUELLED,GRANOS,SAO PAULO,2020-05-27,15:33,2020-05-28,13:05,,13.5,10,DESPACHADO,21.533333333333335,3.5,3.0
MOV-01429,B-038,HAPAGRIO,,MUELLED,MINERALES,SHANGHAI,2023-08-19,05:42,2023-08-20,00:00,4898.15,13.3,12,DESPACHADO,18.3,1.3000000000000007,0.6999999999999993
MOV-01430,B-036,HAPAGSUR,,MUELLEA,TRIGO,ROTTERDAM,2020-06-30,08:18,2020-07-01,15:52,5195.76,15.4,12,EN_REVISION,31.566666666666666,3.4000000000000004,2.799999999999999
MOV-01431,B-028,PILOESTE,R-06,MUELLEC,MINERALES,SAO PAULO,2024-07-19,00:00,2024-07-20,00:00,2614.34,15.1,10,,24.0,5.1,4.6
MOV-01432,B-019,MAERSKLIMA,R-08,MUELLEA,CONTENEDORES,SANTA FE,2021-02-18,00:00,2021-02-19,03:52,5338.65,13.6,12,PENDIENTE,27.866666666666667,1.5999999999999996,0.9999999999999982
MOV-01434,B-031,COSCOTIGRE,R-05,MUELLED,ACEITE,ROTTERDAM,2021-12-23,01:47,2021-12-23,08:55,4817.34,12.8,12,PENDIENTE,7.133333333333334,0.8000000000000007,0.1999999999999993
MOV-01441,B-035,ONEPLATA,R-05,MUELLEB,TRIGO,SANTA FE,2022-11-04,23:56,1900-01-01,14:31,4468.47,16.3,12,DESPACHADO,,4.300000000000001,3.6999999999999993
MOV-01443,B-018,PILOESTE,R-02,MUELLEF,SOJA,ROTTERDAM,2024-01-25,15:12,2024-01-27,05:34,4080.88,12.1,10,EN_REVISION,38.36666666666667,2.0999999999999996,1.5999999999999996
MOV-01447,B-011,EVERGLORY,R-04,MUELLED,MAIZ,VALPARAISO,2021-03-14,14:34,2021-03-17,09:00,4620.13,14.5,10,RECHAZADO,66.43333333333334,4.5,4.0
MOV-01449,B-035,ONEPLATA,R-04,MUELLED,HARINA,VALPARAISO,1900-01-01,09:08,2020-03-18,18:20,5613.01,15.9,12,,,3.9000000000000004,3.299999999999999
MOV-01452,B-026,EVERGLORY,R-06,MUELLEC,MINERALES,SAO PAULO,2024-05-14,00:47,2024-05-16,22:41,6167.88,14.6,10,EN_REVISION,69.9,4.6,4.1
MOV-01453,B-006,YANGMING,R-04,MUELLEB,CONTENEDORES,HAMBURG,2021-06-22,00:00,2021-06-22,05:03,2754.79,13.5,12,EN_REVISION,5.05,1.5,0.8999999999999986
MOV-01458,B-003,YANGESTE,R-05,MUELLEE,GRANOS,VALPARAISO,2020-04-19,14:08,2020-04-21,03:04,4936.57,14.4,12,EN_REVISION,36.93333333333333,2.4000000000000004,1.799999999999999
MOV-01462,B-038,HAPAGRIO,R-01,MUELLEC,TRIGO,ROTTERDAM,1900-01-01,13:39,2022-12-12,02:07,6676.63,12.7,12,EN_REVISION,,0.6999999999999993,0.09999999999999787
MOV-01469,B-029,ZIMNORTE,R-04,MUELLEB,TRIGO,VALPARAISO,2020-06-11,17:32,2020-06-14,13:51,6419.97,13.7,12,PENDIENTE,68.31666666666666,1.6999999999999993,1.0999999999999979
MOV-01473,B-016,MAERSKLIMA,R-04,MUELLEA,GRANOS,BUENOS AIRES,2020-12-31,02:21,2021-01-01,02:47,7107.14,14.9,10,RECHAZADO,24.433333333333334,4.9,4.4
MOV-01474,B-009,ONEPARANA,R-03,MUELLEC,CONTENEDORES,VALPARAISO,2024-06-07,12:03,2024-06-09,20:55,4669.75,12.1,10,EN_REVISION,56.86666666666667,2.0999999999999996,1.5999999999999996
MOV-01475,B-003,MAERSKLIMA,R-02,MUELLED,GRANOS,SHANGHAI,2022-05-27,23:21,2022-05-30,14:33,4770.51,16.2,15,RECHAZADO,63.2,1.1999999999999993,0.4499999999999993
MOV-01476,B-040,YANGESTE,R-04,MUELLEF,MINERALES,VALPARAISO,2023-01-06,00:18,2023-01-07,08:26,4668.95,13.9,10,RECHAZADO,32.13333333333333,3.9000000000000004,3.4000000000000004
MOV-01477,B-040,MAERSKPAMPAS,R-05,MUELLEF,SOJA,ROTTERDAM,2022-08-22,04:52,2022-08-23,00:00,3921.24,11.5,10,PENDIENTE,19.133333333333333,1.5,1.0
MOV-01483,B-034,HAPAGSUR,R-08,MUELLEE,TRIGO,VALPARAISO,2020-07-11,22:27,2020-07-14,20:06,6585.96,17.1,12,RECHAZADO,69.65,5.100000000000001,4.5
MOV-01484,B-022,MAERSKLIMA,R-07,MUELLEF,MAIZ,SANTA FE,2022-02-12,04:28,2022-02-14,07:03,4149.47,15.0,10,EN_REVISION,50.583333333333336,5.0,4.5
MOV-01486,B-022,ONEPLATA,R-01,MUELLED,CONTENEDORES,ROTTERDAM,2021-04-07,17:42,2021-04-09,23:42,3585.2,11.2,10,EN_REVISION,54.0,1.1999999999999993,0.6999999999999993
MOV-01487,B-001,ONEPARANA,R-06,MUELLEB,HARINA,BUENOS AIRES,2022-04-14,03:51,2022-04-15,16:29,2995.13,14.6,12,RECHAZADO,36.63333333333333,2.5999999999999996,1.9999999999999982
MOV-01492,B-025,ONEPARANA,,MUELLEF,HARINA,SHANGHAI,2024-04-28,23:14,2024-04-30,10:46,4693.24,11.4,10,EN_REVISION,35.53333333333333,1.4000000000000004,0.9000000000000004
MOV-01493,B-032,EVERGREEN02,R-04,MUELLEA,MAIZ,ROTTERDAM,2024-04-01,01:50,2024-04-02,12:00,4781.9,15.9,15,DESPACHADO,34.166666666666664,0.9000000000000004,0.15000000000000036
